ego	alter	pair	tie	village_code_ego	village_code_alter	T2	T1
SLxS-14beead1-a817-4f94-b6d2-114cefc38fcb	CfVZ-7bb1fa19-31ca-4633-b1d6-128c46292787	----------111111111122223333444444666677778888999aaaabbbbbbcccccCdddeeefffffLSSVxZ	none	21	21	0.047619047619047616	0.01694915254237288
SLxS-14beead1-a817-4f94-b6d2-114cefc38fcb	blkH-a8f77388-0d52-4d98-a48a-8b59efbc914c	----------011111122334444444556777888888889999aaaaabbbbbbcccccddddeeeefffffHklLSSx	none	21	21	0	0.028169014084507043
phxG-7eeb690b-8800-4837-9380-ed21b451a84d	SLxS-14beead1-a817-4f94-b6d2-114cefc38fcb	----------000011111112233344444445667778888888999aaabbbbbbcccddddeeeeeefffGhLpSSxx	none	21	21	0.06666666666666667	0.1038961038961039
Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	wkCO-77c22d8f-8e83-4c3e-afaf-4fd6a2c9cb25	----------122222223333344445555666777788899aaaaabbbbbbbbccccCddddeeefffffffkkOquwY	none	21	21	0.025	0.08571428571428572
Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	nZno-ca4b3538-5e29-471f-a721-4633b0a24c96	----------0111222222333333344444455555666677778999aaaaabbbbbbbbbccddeeffffknnoquYZ	none	21	21	0.06097560975609756	0.0859375
Ykuq-818c59a7-9fb4-47f3-b33c-2d8935a82c68	Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	----------112222233333334444555556667777888889999aaaabbbbbbbbbcccdddefffffkkqquuYY	none	21	21	0.02	0.07575757575757576
Ykuq-8ed952fb-def8-4b5b-823e-872d8f8af456	Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	----------12222223333444455555566677788888899aaabbbbbbbbbbdddddeeeefffffffkkqquuYY	none	21	21	0	0.04081632653061224
wkCO-8d0e4dba-07f4-44b8-8181-a053f0045a83	Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	----------000001112223333344444445555566777888889aaaaabbbbbbbbbCddddeefffffkkOquwY	none	21	21	0.13333333333333333	0.0425531914893617
Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	CfVZ-7bb1fa19-31ca-4633-b1d6-128c46292787	----------1111112222223333334444555666667777788999aaaabbbbbbbbbbccCdddefffffkquVYZ	none	21	21	0.02531645569620253	0.03225806451612903
phxG-7eeb690b-8800-4837-9380-ed21b451a84d	Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	----------0000111222233333444445555666777788888999aaabbbbbbbbbbddddeeeefffGhkpquxY	none	21	21	0.05333333333333334	0.08080808080808081
315cb0d6-6182-4c26-a53e-2fc3afd84744	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------000001111222233333444444455555666667788999aaaaabbbcccccdddddeEfffpRx	none	21	21	0.046511627906976744	0.07352941176470588
i0Ii-7c56cece-e358-4e03-8615-643eb982ae71	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001111223333344444555555666667778889999aaaabbbcccccdddeeeeeeEfiiIpRx	none	21	21	0.06779661016949153	0.07575757575757576
7e1415cb-3c58-4947-9a4b-2494e5770b0b	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------00000011112233344444444455555566777778999999aaaabbbbbbccccdddeeEfpRx	none	21	21	0.06153846153846154	0.05172413793103448
phxG-c0fa8f88-de5b-4e38-b740-2309756215a9	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000000111222333344444555555666777888899999aaaaabbbbcccddddeeEfffGhppRxx	none	21	21	0.037037037037037035	0.03773584905660377
wkCO-738b322d-4a3d-46d0-824b-ecd00f1a72f1	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000001111222223333344444455566677788999aaaaabbbbcccCdddddddeEfffkOpRwx	none	21	21	0	0.07142857142857142
nZno-1f8febde-43a0-4ac0-a9f1-215333a338c1	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001111112233333333444445555667889999aaaaaaabbbccccddddeeEffffnnopRxZ	none	21	21	0.09803921568627451	0.038461538461538464
nZno-67895a1a-84dd-46ea-893a-1c394b9243f3	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000111122333333444444455556666778889999999aaaaaaabbbcccdddddeEffnnopRxZ	none	21	21	0.04838709677419355	0.041666666666666664
Ykuq-a6bb1fe1-c5de-4988-9b11-6261cf12bb85	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000111111112223344445555566666788899999aaaabbbbbbbccccddddeeEfffkpqRuxY	none	21	21	0.06521739130434782	0.05405405405405406
pREx-b6599353-2532-4bbb-9528-a3e80b08aa62	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000011222223333334444555555566667888999999aaaaaabbbbbbbccdddeEEfppRRxx	none	21	21	0.07017543859649122	0
SLxS-1d730d0b-db14-4df7-a417-2c7c4778290e	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000000011111222333444444455566777777789999aaaabbbbccccdddddddeEffLpRSSxx	none	21	21	0.041666666666666664	0.02
pREx-cd97629a-cb7c-4bbf-98eb-887529aadc65	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00001122233444455555666677778889999999aaaaaabbbbbbccccccdddddeEEffppRRxx	yes	21	21	0.03571428571428571	0.08450704225352113
5a70b421-40b5-4061-8978-0aae27c905bd	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------00000000011112223344444455555566677778899999aaaaaabbbbbcccddddeEfpRx	none	21	21	0.03389830508474576	0.02127659574468085
SLxS-faf134a5-2542-4256-8a92-c4c12739e4d7	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00001111222222333344444444555555666777899999aaaaaabbccccddddeEfffLpRSSxx	none	21	21	0.023255813953488372	0.13333333333333333
SLxS-09a7f27c-4334-47c1-9366-056f58e98c2d	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000000111222333334444445555566666777788999999aaaabbcccccddddeEfffLpRSSxx	none	21	21	0	0.03389830508474576
wkCO-e8acbc1e-520a-4688-99d1-c3bdee3e047e	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000011112233334444455556667788899999aaaaabbbbcccccCdddddeeeeeeEfkOpRwx	none	21	21	0.05555555555555555	0.05
blkH-8f1788ca-3825-4a38-8f0f-5bd00d9e99e3	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000000011122333334444555556677888888999999aaaaabbbbcccdddddeeEffffHklpRx	none	21	21	0.037037037037037035	0.0196078431372549
Ykuq-14fa72d3-d54c-4c51-9009-5ea46f810c87	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000000111112233344444445555556667778899999aaaaabbcccccdddddeEfffkpqRuxY	none	21	21	0.09259259259259259	0.07017543859649122
wkCO-d112404c-6dea-4cb6-a8c4-d4c4eab74b38	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000111122333444444444455566667788999aaaaaabbbbbccccccCddddddeeEfkOpRwx	none	21	21	0.037037037037037035	0.044444444444444446
yHOX-eaf801c1-5281-48b7-9bc4-c1582cd9b5f9	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000111111222334444455555566778888999999aaaabbbbbccccccddddeEfffHOpRxXy	none	21	21	0.04918032786885246	0.05357142857142857
phxG-01c27cee-4543-4565-99a1-7d7ef7b9aa80	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000000111122333444444555555666777778999999aaaaaabbbccccddddeeeEffGhppRxx	none	21	21	0.021739130434782608	0.08620689655172414
CfVZ-250a3876-c187-476c-add4-9dbd9f514076	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001111223334444445555566666777778899999aaaaabbbccccCdddddddEfffpRVxZ	none	21	21	0.05263157894736842	0.05084745762711865
CfVZ-679819ea-cbc2-4c69-81cf-ce52fc1c3c8e	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00001111122233344445555666677888999999aaaabbbccccccccccCdddeeeEffffpRVxZ	none	21	21	0.015625	0
phxG-3d9f14d3-4c0d-423c-9155-1f2ce3d8284a	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000001111122223333334444444555556678899999aaaabbcccccdddddddeEfffGhppRxx	none	21	21	0.043478260869565216	0.03333333333333333
yHOX-da7a51a5-c172-4f1c-bba4-b076245bdcbc	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000011111222334444445555556667777999aaaaaaabbbbbbbccccccdddddEffHOpRxXy	none	21	21	0.09090909090909091	0
nZno-09dcaf09-d17d-48de-9fa7-e310d599ef8d	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000001111233344445555667778899999999aaaaabbcccdddddddddeeeEffffnnopRxZ	none	21	21	0.07936507936507936	0.03636363636363636
5a414233-85ad-47a3-939b-351c299f24e6	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------000011112222333333344444445555556667789999999aaaaaabbbcccddddeEffpRx	none	21	21	0.04	0.03225806451612903
nZno-684f2321-74a7-40d4-8b9c-841bb0d5c40f	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000000111122233344444444455556667778889999aaaabbbbbccccdddddEfffnnopRxZ	none	21	21	0.06779661016949153	0
Ykuq-7675bd04-fb34-4239-b7b7-bf117e67d4f1	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000001111122333344444445555666677777779999aaabbbbbbbccdddddeEffffkpqRuxY	none	21	21	0	0.05172413793103448
a775c905-2464-49d7-ac95-d3e138ff0f69	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------0000001112233334444445555556666777789999999aaaaabbccccdddddeEffffpRx	none	21	21	0.029411764705882353	0.02040816326530612
pREx-61950729-cb53-43f1-addb-94c0aa06d540	SLxS-e92d7195-134f-473d-b553-f8243ad25924	----------000011112222233333344444445555555667778999999aaaabbbccddddddeEfffLpRSSxx	none	21	21	0	0.09411764705882353
blkH-19b8764d-2c98-40e5-8fbd-b3349f693be8	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000001112233333444444555566667788889999999aaabbbbbbbcccdddddeeEfffHklpRx	none	21	21	0	0.02631578947368421
CfVZ-bb573ea5-2c1d-49e6-8795-96c202ac1fc1	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000111112222333444455555566667778999999aaaaabbbbccccccCddddeeEfffpRVxZ	none	21	21	0.034482758620689655	0.044444444444444446
Ykuq-474d0730-d55d-4e52-a4ad-07e41567f45f	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000000111223334444444445555555566677777999aaaaabbccdddddddeeEfffkpqRuxY	yes	21	21	0.024390243902439025	0.15384615384615385
6eebb1e3-0b46-4bb8-82b8-053955e65e28	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------000000111222333344444555555566666788889999aaabbbbbbbbccdddeeeeeEfpRx	none	21	21	0	0.04081632653061224
blkH-4e2a3c77-671a-4d48-9411-b89e9653b481	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------000011111122333344444444555566667777888999999aaaaabbbbbcccddddeeEfHklpRx	none	21	21	0	0.031746031746031744
blkH-16644e9d-59e0-4242-8a84-69899bc49109	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000011112223344444444455556666678889999999999aaaabbbbcccddddeeEfHklpRx	none	21	21	0.07547169811320754	0.057692307692307696
76701123-5a9f-45b7-af96-013f7306f682	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------0000000111112223333344445555566666677777899999aaaaabbbccdddEfffffpRx	none	21	21	0.06779661016949153	0.030303030303030304
i0Ii-68c05786-4c62-4da2-8414-b75af6cecd57	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001112223344444445555556666667777888999aaaaabbbccccccdddddeEffiiIpRx	none	21	21	0.017543859649122806	0.0784313725490196
CfVZ-2dfceea0-414b-49a3-899d-ccdc1ea63cbd	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000111122333344444455566678999999aaaaaabbbbcccccccCdddddddeeeEfffpRVxZ	none	21	21	0	0.05263157894736842
wkCO-e1c5b4dc-ce7c-4c2f-b7d7-5de5dc969211	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000111112223344444555555666777799999aaabbbbccccccccCdddddddeeeEffkOpRwx	none	21	21	0.05357142857142857	0.030303030303030304
Ykuq-fd7b4729-9e62-4597-bdd4-9740b04f62c0	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000000112222334444444455556666777779999999aaabbbbbcccddddddeEfffkpqRuxY	none	21	21	0.08064516129032258	0.06557377049180328
phxG-f74eba33-6a08-4553-a3b8-03210b1913dc	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000000111112233333333444445555566677889999aaaaaabbbbbcccddddeEffGhppRxx	none	21	21	0.04	0.07692307692307693
yHOX-f6d2ca40-4521-409d-832b-54de868c5a58	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001112222333444444455555556666788889999aaaaabbbccccddddddeEffHOpRxXy	none	21	21	0.10909090909090909	0.1
Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00001112222333334444455555566667779999aaaaabbbbbbbbbccdddddeEffffkpqRuxY	none	21	21	0.03636363636363636	0.03076923076923077
pREx-8c207e28-a253-48d0-94d2-b56e6e6d5acb	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------00000011222223334444455555566666778889999aaaaabbbbccccddddddeeeEEfppRRxx	none	21	21	0.11320754716981132	0.05172413793103448
CfVZ-05016847-2769-44da-8697-93622e7653a4	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001112222333344444445555566666667777788999999aaaaabbccCddddeEffpRVxZ	none	21	21	0.09803921568627451	0.028169014084507043
yHOX-eda15d86-b1e3-4036-9bce-93b5a64f42c0	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000001111223333344444455555666667899999aaaaabbbbbccccdddddeeeEffHOpRxXy	none	21	21	0.10526315789473684	0.017857142857142856
20128661-e539-454a-b64e-ba2ced2636c8	pREx-61950729-cb53-43f1-addb-94c0aa06d540	---------0000011112222233334444445555566666667889999aaaaabbbbccccddddeeeEfpRx	none	21	21	0.017857142857142856	0.07547169811320754
pREx-61950729-cb53-43f1-addb-94c0aa06d540	pREx-1646bc68-78fc-47b3-bd30-b304ca240867	----------0000000111223333344444445556666667777888999aaaabbbbbbcccccddddEEffppRRxx	none	21	21	0.10344827586206896	0.05172413793103448
SLxS-14beead1-a817-4f94-b6d2-114cefc38fcb	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000111111122333444444455566677889999aaaaabbbbbcccccdddddeeeEffffLpRSSxx	yes	21	21	0.09090909090909091	0.06451612903225806
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	315cb0d6-6182-4c26-a53e-2fc3afd84744	---------0111122233334444444455555556666667788888999aaaabbcccccdddeeeffffnnoZ	none	21	21	0.046875	0.05128205128205128
i0Ii-7c56cece-e358-4e03-8615-643eb982ae71	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00111123333444444555555556666667778888889999aaabbcccccdeeeeeeeeffiiInnoZ	none	21	21	0.12962962962962962	0.04477611940298507
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	7e1415cb-3c58-4947-9a4b-2494e5770b0b	---------001111233444444444455555555666777778888999999aaabbbbbccccdeeeeffnnoZ	none	21	21	0.17796610169491525	0.07142857142857142
phxG-c0fa8f88-de5b-4e38-b740-2309756215a9	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00011122333444444555555556666777888888899999aaaabbbcccddeeeeffffGhnnopxZ	none	21	21	0.12727272727272726	0.07352941176470588
wkCO-738b322d-4a3d-46d0-824b-ecd00f1a72f1	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------000111122223333444444455555666677788888999aaaabbbcccCdddddeeeffffknnoOwZ	none	21	21	0.07142857142857142	0.02040816326530612
nZno-1f8febde-43a0-4ac0-a9f1-215333a338c1	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00111111233333334444445555556667888889999aaaaaabbccccddeeeefffffnnnnooZZ	none	21	21	0.11214953271028037	0.034482758620689655
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	nZno-67895a1a-84dd-46ea-893a-1c394b9243f3	----------11112333334444444455555566666778888889999999aaaaaabbcccdddeeefffnnnnooZZ	none	21	21	0.14545454545454545	0.15151515151515152
Ykuq-a6bb1fe1-c5de-4988-9b11-6261cf12bb85	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------11111111223444445555555666666788888899999aaabbbbbbccccddeeeeffffknnoquYZ	none	21	21	0.09195402298850575	0.02
pREx-b6599353-2532-4bbb-9528-a3e80b08aa62	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------001122223333344444555555555666667888888999999aaaaabbbbbbccdeeeEffnnopRxZ	none	21	21	0.11965811965811966	0.0425531914893617
SLxS-1d730d0b-db14-4df7-a417-2c7c4778290e	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------0001111122334444444455555666777777788889999aaabbbccccdddddeeefffLnnoSSxZ	none	21	21	0.13076923076923078	0.03389830508474576
pREx-cd97629a-cb7c-4bbf-98eb-887529aadc65	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------112234444455555556666677778888889999999aaaaabbbbbccccccdddeeeEfffnnopRxZ	none	21	21	0.09090909090909091	0.06097560975609756
5a70b421-40b5-4061-8978-0aae27c905bd	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	---------000001111223444444455555555666677778888899999aaaaabbbbcccddeeeffnnoZ	none	21	21	0.10810810810810811	0.03571428571428571
SLxS-faf134a5-2542-4256-8a92-c4c12739e4d7	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------111122222333444444444555555556666777888899999aaaaabccccddeeeffffLnnoSSxZ	none	21	21	0.16666666666666666	0.03636363636363636
SLxS-09a7f27c-4334-47c1-9366-056f58e98c2d	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------0011122333344444445555555666666777788888999999aaabcccccddeeeffffLnnoSSxZ	none	21	21	0.0392156862745098	0.045454545454545456
wkCO-e8acbc1e-520a-4688-99d1-c3bdee3e047e	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------001111233344444455555566667788888899999aaaabbbcccccCdddeeeeeeeeffknnoOwZ	none	21	21	0.08333333333333333	0.014084507042253521
blkH-8f1788ca-3825-4a38-8f0f-5bd00d9e99e3	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------0001112333344444555555566677888888888999999aaaabbbcccdddeeeefffffHklnnoZ	none	21	21	0.045454545454545456	0.08196721311475409
Ykuq-14fa72d3-d54c-4c51-9009-5ea46f810c87	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00011111233444444445555555566667778888899999aaaabcccccdddeeeffffknnoquYZ	none	21	21	0.08653846153846154	0.01639344262295082
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	wkCO-d112404c-6dea-4cb6-a8c4-d4c4eab74b38	----------011112334444444444455555666667788888999aaaaabbbbccccccCddddeeeeffknnoOwZ	none	21	21	0.02247191011235955	0.041666666666666664
yHOX-eaf801c1-5281-48b7-9bc4-c1582cd9b5f9	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------011111122344444455555555666778888888999999aaabbbbccccccddeeeffffHnnoOXyZ	none	21	21	0.15748031496062992	0.0547945205479452
phxG-01c27cee-4543-4565-99a1-7d7ef7b9aa80	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------0011112334444444555555556666777778888999999aaaaabbccccddeeeeefffGhnnopxZ	none	21	21	0.07407407407407407	0.05555555555555555
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	CfVZ-250a3876-c187-476c-add4-9dbd9f514076	----------00111123344444445555555666666777778888899999aaaabbccccCdddddeeffffnnoVZZ	none	21	21	0.12658227848101267	0.018867924528301886
CfVZ-679819ea-cbc2-4c69-81cf-ce52fc1c3c8e	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------111112233444445555556666677888888999999aaabbccccccccccCdeeeeefffffnnoVZZ	none	21	21	0.08403361344537816	0.038461538461538464
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	phxG-3d9f14d3-4c0d-423c-9155-1f2ce3d8284a	----------0111112223333344444444555555566678888899999aaabcccccdddddeeeffffGhnnopxZ	none	21	21	0.11956521739130435	0.0625
yHOX-da7a51a5-c172-4f1c-bba4-b076245bdcbc	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------01111122344444445555555566667777888999aaaaaabbbbbbccccccdddeefffHnnoOXyZ	none	21	21	0.14173228346456693	0.0425531914893617
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	nZno-09dcaf09-d17d-48de-9fa7-e310d599ef8d	----------000111133444445555556667778888899999999aaaabcccdddddddeeeeefffffnnnnooZZ	none	21	21	0.05042016806722689	0.043478260869565216
5a414233-85ad-47a3-939b-351c299f24e6	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	---------1111222333333444444445555555566667788889999999aaaaabbcccddeeefffnnoZ	none	21	21	0.12	0
nZno-684f2321-74a7-40d4-8b9c-841bb0d5c40f	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00011112233444444444455555566667778888889999aaabbbbccccdddeeffffnnnnooZZ	none	21	21	0.06060606060606061	0
Ykuq-7675bd04-fb34-4239-b7b7-bf117e67d4f1	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------0111112333444444445555556666677777778889999aabbbbbbccdddeeefffffknnoquYZ	none	21	21	0.0851063829787234	0.058823529411764705
a775c905-2464-49d7-ac95-d3e138ff0f69	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	---------00111233344444445555555566666777788889999999aaaabccccdddeeefffffnnoZ	none	21	21	0.08695652173913043	0.06153846153846154
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	SLxS-e92d7195-134f-473d-b553-f8243ad25924	----------1111222233333444444445555555556667778888999999aaabbccddddeeeffffLnnoSSxZ	none	21	21	0.1016949152542373	0.09183673469387756
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	blkH-19b8764d-2c98-40e5-8fbd-b3349f693be8	----------0111233334444444555555666667788888889999999aabbbbbbcccdddeeeeffffHklnnoZ	none	21	21	0.05970149253731343	0.03614457831325301
CfVZ-bb573ea5-2c1d-49e6-8795-96c202ac1fc1	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------011111222334444455555555666667778888999999aaaabbbccccccCddeeeeffffnnoVZZ	none	21	21	0.06315789473684211	0.018518518518518517
Ykuq-474d0730-d55d-4e52-a4ad-07e41567f45f	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00011123344444444445555555555666677777888999aaaabccdddddeeeeffffknnoquYZ	none	21	21	0.07792207792207792	0.034482758620689655
6eebb1e3-0b46-4bb8-82b8-053955e65e28	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	---------0011122333444444555555555666666788888889999aabbbbbbbccdeeeeeeeffnnoZ	none	21	21	0.06896551724137931	0.04918032786885246
blkH-4e2a3c77-671a-4d48-9411-b89e9653b481	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------1111112333444444444555555666667777888888999999aaaabbbbcccddeeeeffHklnnoZ	none	21	21	0.05405405405405406	0.07575757575757576
blkH-16644e9d-59e0-4242-8a84-69899bc49109	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------001111223444444444455555566666678888889999999999aaabbbcccddeeeeffHklnnoZ	none	21	21	0.0425531914893617	0.06896551724137931
76701123-5a9f-45b7-af96-013f7306f682	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	---------00011111223333444445555555666666677777888899999aaaabbccdeeffffffnnoZ	none	21	21	0.0761904761904762	0.0641025641025641
i0Ii-68c05786-4c62-4da2-8414-b75af6cecd57	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00111223444444445555555566666667777888888999aaaabbccccccdddeeefffiiInnoZ	none	21	21	0.07865168539325842	0.08771929824561403
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	CfVZ-2dfceea0-414b-49a3-899d-ccdc1ea63cbd	----------011112333444444455555666678888999999aaaaabbbcccccccCdddddeeeeeffffnnoVZZ	none	21	21	0.07352941176470588	0.06557377049180328
wkCO-e1c5b4dc-ce7c-4c2f-b7d7-5de5dc969211	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------11111223444444555555556666777788899999aabbbccccccccCdddddeeeeefffknnoOwZ	none	21	21	0.15463917525773196	0.041666666666666664
Ykuq-fd7b4729-9e62-4597-bdd4-9740b04f62c0	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00011222344444444455555566666777778889999999aabbbbcccddddeeeffffknnoquYZ	none	21	21	0.0967741935483871	0.05333333333333334
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	phxG-f74eba33-6a08-4553-a3b8-03210b1913dc	----------00011111233333334444445555555666677888889999aaaaabbbbcccddeeefffGhnnopxZ	none	21	21	0.06172839506172839	0.05194805194805195
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	yHOX-f6d2ca40-4521-409d-832b-54de868c5a58	----------00111222334444444455555555566666788888889999aaaabbccccddddeeefffHnnoOXyZ	none	21	21	0.06818181818181818	0.061224489795918366
Ykuq-d76b33fb-dbf5-4b9e-af7b-34a15bb25226	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------111222333344444455555555666667778889999aaaabbbbbbbbccdddeeefffffknnoquYZ	none	21	21	0.08247422680412371	0.05405405405405406
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	pREx-8c207e28-a253-48d0-94d2-b56e6e6d5acb	----------001122223344444455555555666666778888889999aaaabbbccccddddeeeeeEffnnopRxZ	none	21	21	0.0641025641025641	0.030303030303030304
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	CfVZ-05016847-2769-44da-8697-93622e7653a4	----------00111222333444444445555555666666667777788888999999aaaabccCddeeefffnnoVZZ	none	21	21	0.060240963855421686	0.08433734939759036
yHOX-eda15d86-b1e3-4036-9bce-93b5a64f42c0	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------00111123333444444455555556666667888899999aaaabbbbccccdddeeeeefffHnnoOXyZ	none	21	21	0.07894736842105263	0.08823529411764706
20128661-e539-454a-b64e-ba2ced2636c8	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	---------01111222233344444445555555666666667888889999aaaabbbccccddeeeeeffnnoZ	none	21	21	0.0425531914893617	0.05084745762711865
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	pREx-1646bc68-78fc-47b3-bd30-b304ca240867	----------00011123333444444445555566666667777888888999aaabbbbbcccccddeeEfffnnopRxZ	none	21	21	0.1326530612244898	0.06153846153846154
SLxS-14beead1-a817-4f94-b6d2-114cefc38fcb	nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	----------11111112334444444455555666677888889999aaaabbbbcccccdddeeeeefffffLnnoSSxZ	none	21	21	0.06818181818181818	0.09090909090909091
nZno-d95cb741-e6f4-438a-9961-5ef854c6558a	pREx-61950729-cb53-43f1-addb-94c0aa06d540	----------0000111123334444444555555556666677888999999aaaaabbbccccddddeeEfffnnopRxZ	none	21	21	0.06451612903225806	0.05
wkCO-738b322d-4a3d-46d0-824b-ecd00f1a72f1	blkH-a8f77388-0d52-4d98-a48a-8b59efbc914c	----------0000111222223333444444556777788888888999aaaaabbbbbcccCddddddeeffffHkklOw	none	21	21	0	0.08064516129032258
